url,status_code,title,meta_description,canonical,schema_types,text_length,h1_count,h2_count,h3_count,h4_count,h5_count,h6_count,internal_links,external_links,nofollow_links,target_keyword
https://danskespil.dk/om/sunde-spillevaner/markedsfoering-med-omtanke,200,"
    Ansvarlig markedsføring
","Vi markedsfører os med omtanke. Dyk ned i vores retningslinjer og bliv klogere på, hvordan vi markedsfører vores produkter.",https://danskespil.dk/om/sunde-spillevaner/markedsfoering-med-omtanke,BreadcrumbList,7835,1,13,0,1,1,0,94,21,0,
https://danskespil.dk/om/sunde-spillevaner/hvis-spillet-tager-overhaand,200,"
    Vores omsorgsindsats
","Vi vil give vores kunder de bedste spiloplevelser – og også de mest sikre. Læs mere om, hvordan vi tager hånd om dem, der udviser tegn på problematisk spilleadfærd.",https://danskespil.dk/om/sunde-spillevaner/hvis-spillet-tager-overhaand,BreadcrumbList,8713,1,5,1,2,1,0,96,20,0,
https://danskespil.dk/om/nyheder,200,"
    Nyheder
",Dyk ned i Danske Spils nyheder og pressemeddelelser.,https://danskespil.dk/om/nyheder,BreadcrumbList,627606,1,0,2,262,0,0,357,54,0,
http://danskespil.dk/om/vores-overskud,200,"
    Overskud til fællesskabet
",I næsten 75 år er det danske idræts- og foreningsliv blevet finansieret via overskuddet fra Danske Spils lotterier. Bliv klogere på udlodningsmidlerne her.,https://danskespil.dk/om/vores-overskud,BreadcrumbList,9157,1,1,0,6,1,0,97,21,0,
https://danskespil.dk/om/koncern,200,"
    Koncern
",,https://danskespil.dk/om/koncern,BreadcrumbList,6957,1,1,1,4,1,0,96,20,0,
https://danskespil.dk/om/koncern/samfundsansvar,200,"
    Samfundsansvar
",,https://danskespil.dk/om/koncern/samfundsansvar,BreadcrumbList,6178,1,2,1,7,0,0,96,20,0,
https://danskespil.dk/om/koncern/rapporter,200,"
    Rapporter
",,https://danskespil.dk/om/koncern/rapporter,BreadcrumbList,6282,1,0,23,68,0,0,89,87,0,
https://danskespil.dk/om/koncern/ledelse-og-bestyrelse,200,"
    Ledelse og bestyrelse
",,https://danskespil.dk/om/koncern/ledelse-og-bestyrelse,BreadcrumbList,4261,1,0,0,0,0,0,89,19,0,
https://danskespil.dk/om/kontakt,200,"
    Kontakt
",,https://danskespil.dk/om/kontakt,BreadcrumbList,4554,1,3,0,0,0,0,91,20,0,
https://danskespil.dk/eurojackpot,200,Eurojackpot - Spil om 222.000.000 kr. nu på fredag - Danske Spil,Spil Eurojackpot nu hos Danske Spil og vær med i trækningen om den ekstra store pulje. Der er 222.000.000 kr. i Eurojackpot på fredag.,https://danskespil.dk/eurojackpot,,4119,0,1,4,0,0,0,95,18,0,
